division_code,dist_code,sub_dist_code,union_code,mah_code,rmo_1,node_hash,admin_unit_t1,area,total_household,pop_total,pop_in_house,pop_floating,pop_density,admin_unit_t3,rmo_3,num_general_household,household_1person,household_2person,household_3person,household_4person,household_5person,household_6person,household_7person,household_8+person,avg_household_size,admin_unit_t4,rmo_4,all_age_pop,0-4,5-9,10-14,15-19,20-24,25-29,30-49,50-59,60-64,65+
30,48,27,81,616,1,304827816161,*Karaikandi,,93,406,406,0,,*Karaikandi,1,93,5.4,9.7,18.3,24.7,21.5,5.4,7.5,7.5,4.4,*Karaikandi,1,406,11.3,14.3,17.0,8.1,7.1,5.9,19.5,8.1,3.2,5.4
30,48,27,81,700,1,304827817001,*Mesera,,874,3716,3716,0,,*Mesera,1,874,5.6,10.4,18.8,22.3,20.9,11.4,6.5,4.0,4.3,*Mesera,1,3716,13.5,17.0,12.2,6.8,5.9,6.8,21.7,7.1,4.0,5.1
30,48,27,81,700 01,1,30482781700 011,Atka Para Mesera,,474,2047,2047,0,,Atka Para Mesera,1,474,5.5,10.1,16.9,23.4,20.3,13.1,6.1,4.6,4.3,Atka Para Mesera,1,2047,13.3,16.1,13.5,7.1,5.7,6.6,21.5,6.5,4.3,5.3
30,48,27,81,700 02,1,30482781700 021,Teka Para Kismat Mesera,,189,778,778,0,,Teka Para Kismat Mesera,1,189,4.8,12.2,21.7,21.2,21.2,8.5,9.0,1.6,4.1,Teka Para Kismat Mesera,1,778,12.9,19.4,11.1,5.7,4.5,6.0,25.3,8.1,3.2,3.9
30,48,27,81,700 03,1,30482781700 031,Kona Para Mesera,,211,891,891,0,,Kona Para Mesera,1,211,6.6,9.5,20.4,20.9,22.3,10.4,5.2,4.7,4.2,Kona Para Mesera,1,891,14.3,16.7,10.2,7.2,7.7,7.9,19.1,7.3,3.9,5.7
30,48,27,81,798,1,304827817981,*Porabaria,,97,370,370,0,,*Porabaria,1,97,9.3,16.5,18.6,18.6,20.6,12.4,3.1,1.0,3.8,*Porabaria,1,370,13.0,18.6,10.3,6.2,5.9,8.6,22.2,6.5,4.1,4.6
30,48,27,81,812,1,304827818121,*Pitalganj,,413,1784,1784,0,,*Pitalganj,1,411,2.7,12.9,16.8,22.9,21.2,13.6,5.8,4.1,4.3,*Pitalganj,1,1784,12.2,17.3,13.1,6.6,7.0,9.3,22.4,5.7,2.9,3.7
30,48,27,81,840,1,304827818401,*Rahimpur,,131,583,583,0,,*Rahimpur,1,131,3.1,11.5,15.3,21.4,22.9,16.0,6.1,3.8,4.5,*Rahimpur,1,583,13.2,16.8,14.2,8.7,8.4,6.3,18.5,5.0,4.3,4.5
30,48,27,81,896,1,304827818961,*Saheber Char,,735,3238,3238,0,,*Saheber Char,1,735,2.2,11.8,18.1,25.0,19.3,11.4,6.4,5.7,4.4,*Saheber Char,1,3238,13.2,16.1,10.8,6.5,7.9,8.1,22.7,7.9,3.2,3.6
30,48,27,81,938,1,304827819381,*Sidhla,,1135,4886,4885,1,,*Sidhla,1,1135,3.1,12.2,19.9,23.8,18.7,11.5,5.9,5.0,4.3,*Sidhla,1,4886,12.0,15.2,12.8,7.1,7.5,9.3,21.8,6.4,3.2,4.8
30,48,27,81,938 01,1,30482781938 011,Tan Sidhla,,671,2989,2989,0,,Tan Sidhla,1,671,2.8,11.0,18.5,23.5,18.9,11.9,7.0,6.3,4.5,Tan Sidhla,1,2989,11.8,14.8,13.8,7.8,7.9,8.9,20.9,6.7,2.9,4.6
30,48,27,81,938 02,1,30482781938 021,Lama Sidhla,,464,1897,1896,1,,Lama Sidhla,1,464,3.4,13.8,22.0,24.1,18.3,10.8,4.3,3.2,4.1,Lama Sidhla,1,1897,12.2,15.9,11.2,6.0,6.8,9.9,23.2,6.0,3.7,5.1
30,48,27,81,952,1,304827819521,*Surati,,484,2159,2159,0,,*Surati,1,484,4.5,11.4,14.7,22.1,20.7,13.2,7.6,5.8,4.5,*Surati,1,2159,13.0,14.1,11.7,7.2,8.2,8.4,21.6,6.4,3.6,5.7
30,48,27,81,966,1,304827819661,*Tara Pasha,,403,1819,1819,0,,*Tara Pasha,1,403,4.2,10.7,14.9,23.3,18.1,13.6,8.4,6.7,4.5,*Tara Pasha,1,1819,12.6,15.4,11.6,8.1,6.7,8.0,21.9,6.8,3.6,5.3
30,48,33,,,,304833,Itna Upazila Total,99320,34637,164127,164125,2,408,Itna Upazila Total,,34075,3.9,9.6,14.9,19.0,19.0,14.5,9.2,9.8,4.8,Itna Upazila Total,,164127,14.7,16.0,11.4,7.1,7.4,8.1,21.2,5.7,3.0,5.3
30,48,33,,,1,3048331,Itna Upazila,,29776,141458,141456,2,,Itna Upazila,1,29359,4.0,9.7,14.9,19.0,18.8,14.5,9.3,9.9,4.8,Itna Upazila,1,141458,15.0,16.1,11.3,7.0,7.5,8.1,21.0,5.7,3.0,5.3
30,48,33,,,3,3048333,Itna Upazila,,4861,22669,22669,0,,Itna Upazila,3,4716,3.6,9.1,15.3,19.6,20.3,14.5,8.8,9.0,4.7,Itna Upazila,3,22669,12.9,15.5,12.1,7.6,7.2,8.3,22.2,5.9,3.2,5.0
30,48,33,17,,,30483317,Badla Union Total,13192,3475,16947,16947,0,317,Badla Union Total,,3411,4.0,9.8,12.2,19.3,18.7,15.7,9.4,10.9,4.9,Badla Union Total,,16947,14.3,15.4,11.9,7.2,7.3,8.2,21.6,5.8,3.0,5.5
30,48,33,17,058,1,304833170581,*Badla,,211,1044,1044,0,,*Badla,1,211,4.3,6.6,12.8,22.3,19.0,15.2,9.0,10.9,4.9,*Badla,1,1044,15.3,15.7,10.1,7.8,8.0,8.1,20.8,6.9,2.3,5.1
30,48,33,17,142,1,304833171421,*Barshikura,,1143,5260,5260,0,,*Barshikura,1,1080,4.7,11.6,13.8,19.0,17.5,16.7,8.7,8.1,4.7,*Barshikura,1,5260,13.4,14.3,11.5,7.5,8.1,7.4,24.4,5.6,2.7,5.1
30,48,33,17,652,1,304833176521,*Kursi,,546,2759,2759,0,,*Kursi,1,546,3.3,8.8,12.1,17.8,20.5,14.1,9.7,13.7,5.1,*Kursi,1,2759,15.0,16.0,12.1,7.0,7.1,7.4,19.4,6.3,3.6,6.1
30,48,33,17,886,1,304833178861,*Simla,,528,2672,2672,0,,*Simla,1,527,5.7,7.6,11.2,19.7,18.2,13.9,10.2,13.5,5.1,*Simla,1,2672,15.6,14.7,12.6,6.5,6.9,8.9,20.5,4.9,2.8,6.4
30,48,33,17,903,1,304833179031,*Sinni Para,,186,966,966,0,,*Sinni Para,1,186,2.2,9.1,13.4,16.1,17.7,17.7,8.6,15.1,5.2,*Sinni Para,1,966,14.9,14.8,11.6,7.9,7.7,10.5,18.6,6.2,2.3,5.6
30,48,33,17,961,1,304833179611,*Thaneshwar,,861,4246,4246,0,,*Thaneshwar,1,861,2.8,10.6,10.6,20.2,19.4,16.5,9.6,10.3,4.9,*Thaneshwar,1,4246,13.7,16.8,12.2,7.0,6.5,8.6,21.0,5.8,3.3,5.2
30,48,33,25,,,30483325,Baribari Union Total,8369,2435,11864,11864,0,350,Baribari Union Total,,2409,3.5,8.9,14.8,18.2,19.3,14.6,9.6,11.0,4.9,Baribari Union Total,,11864,14.8,17.2,10.6,6.9,8.1,8.0,21.0,5.5,3.2,4.7
30,48,33,25,125,1,304833251251,*Baribari,,402,2042,2042,0,,*Baribari,1,401,2.2,7.2,16.5,18.5,17.5,14.0,11.0,13.2,5.1,*Baribari,1,2042,14.5,17.6,11.5,7.4,8.9,8.5,18.4,4.6,2.9,5.7
30,48,33,25,351,1,304833253511,*Dhitpur,,206,985,985,0,,*Dhitpur,1,206,5.8,8.3,12.6,19.9,19.9,14.1,10.2,9.2,4.8,*Dhitpur,1,985,15.3,16.9,12.7,5.2,4.3,6.1,25.2,5.4,3.8,5.3
30,48,33,25,585,1,304833255851,*Kayra Telni,,39,179,179,0,,*Kayra Telni,1,39,5.1,7.7,15.4,17.9,23.1,15.4,10.3,5.1,4.6,*Kayra Telni,1,179,8.9,19.6,12.3,8.4,8.4,8.9,19.6,5.6,2.2,6.1
30,48,33,25,719,1,304833257191,*Nasir Ujial Sahila,,477,2355,2355,0,,*Nasir Ujial Sahila,1,476,3.6,9.7,13.7,16.2,19.1,15.8,10.7,11.3,4.9,*Nasir Ujial Sahila,1,2355,15.0,17.3,11.6,6.5,7.1,7.4,21.8,5.7,2.7,4.8
30,48,33,25,777,1,304833257771,*Panch Kahania,,762,3597,3597,0,,*Panch Kahania,1,762,4.1,9.7,16.8,18.5,18.6,13.5,8.8,10.0,4.7,*Panch Kahania,1,3597,14.2,16.7,9.7,7.3,9.3,8.2,20.9,6.2,3.4,4.1
30,48,33,25,777 01,1,30483325777 011,Panch Kahania,,598,2788,2788,0,,Panch Kahania,1,598,4.7,9.4,17.6,18.4,18.9,13.9,7.9,9.4,4.7,Panch Kahania,1,2788,13.9,16.7,9.8,7.2,8.9,8.6,20.8,6.6,3.5,4.0
30,48,33,25,777 02,1,30483325777 021,Darkandi,,75,360,360,0,,Darkandi,1,75,2.7,16.0,16.0,16.0,10.7,13.3,10.7,14.7,4.8,Darkandi,1,360,14.4,16.1,7.2,8.1,16.9,6.1,15.6,6.9,3.1,5.6
30,48,33,25,777 03,1,30483325777 031,Saha Para,,89,449,449,0,,Saha Para,1,89,1.1,6.7,12.4,21.3,23.6,11.2,13.5,10.1,5.0,Saha Para,1,449,16.0,17.1,11.4,6.9,5.3,7.8,25.4,3.1,3.6,3.3
30,48,33,25,894,1,304833258941,*Shimul Bak,,391,1888,1888,0,,*Shimul Bak,1,367,3.0,9.0,12.3,17.4,21.3,17.4,8.4,11.2,5.1,*Shimul Bak,1,1888,15.8,17.2,9.5,6.1,8.2,8.6,21.2,5.0,3.7,4.7
30,48,33,25,969,1,304833259691,*Tiyarkona,,158,818,818,0,,*Tiyarkona,1,158,1.9,7.6,13.3,21.5,21.5,12.0,8.9,13.3,5.2,*Tiyarkona,1,818,16.1,17.8,8.8,8.1,8.6,8.2,21.0,5.0,2.3,4.0
30,48,33,26,,,30483326,Chauganga Union Total,2859,3102,15707,15707,0,1358,Chauganga Union Total,,3092,2.9,7.4,14.0,18.2,18.9,16.1,10.3,12.3,5.1,Chauganga Union Total,,15707,14.7,16.4,12.0,7.8,8.0,8.3,19.1,5.5,2.9,5.4
30,48,33,26,250,1,304833262501,*Chandrapur,,852,4274,4274,0,,*Chandrapur,1,852,2.5,8.2,13.5,19.8,18.9,15.5,10.1,11.5,5.0,*Chandrapur,1,4274,14.3,16.5,12.2,7.5,7.6,8.0,18.4,6.5,2.7,6.2
30,48,33,26,292,1,304833262921,*Chauganga,,1048,5331,5331,0,,*Chauganga,1,1038,3.4,7.4,13.6,17.5,18.8,16.8,10.0,12.5,5.1,*Chauganga,1,5331,14.7,16.1,12.7,8.5,8.3,8.4,18.9,4.8,2.5,5.2
30,48,33,26,292 01,1,30483326292 011,Chauganga,,171,846,846,0,,Chauganga,1,161,4.3,5.6,15.5,17.4,14.3,17.4,11.2,14.3,5.1,Chauganga,1,846,15.1,14.5,15.8,9.5,9.0,8.4,18.3,2.7,3.0,3.7
30,48,33,26,292 02,1,30483326292 021,Karuala,,207,1028,1028,0,,Karuala,1,207,4.3,7.2,13.5,16.4,23.2,18.4,7.7,9.2,5.0,Karuala,1,1028,15.0,17.4,11.0,6.8,5.1,8.9,20.8,6.1,2.4,6.5
30,48,33,26,292 03,1,30483326292 031,Bibar Bhita,,337,1670,1670,0,,Bibar Bhita,1,337,3.3,7.4,13.9,19.3,19.0,16.9,10.7,9.5,5.0,Bibar Bhita,1,1670,15.5,17.2,11.7,8.3,9.2,8.7,17.7,4.4,2.6,4.7
30,48,33,26,292 04,1,30483326292 041,Krishnapur,,333,1787,1787,0,,Krishnapur,1,333,2.4,8.4,12.3,16.5,18.0,15.3,10.2,16.8,5.4,Krishnapur,1,1787,13.4,15.1,13.1,9.1,9.0,7.9,19.1,5.5,2.1,5.8
30,48,33,26,392,1,304833263921,*Gharbhanga Krishnapur,,335,1693,1693,0,,*Gharbhanga Krishnapur,1,335,2.7,7.5,14.9,19.1,16.7,13.7,11.0,14.3,5.1,*Gharbhanga Krishnapur,1,1693,17.2,16.4,9.5,8.7,7.4,8.6,19.3,5.3,3.1,4.6
30,48,33,26,510,1,304833265101,*Kamalbhog,,456,2410,2410,0,,*Kamalbhog,1,456,1.8,5.3,13.8,18.4,18.4,17.3,11.4,13.6,5.3,*Kamalbhog,1,2410,13.4,15.9,13.0,7.4,8.3,7.4,20.6,5.2,3.4,5.4
30,48,33,26,685,1,304833266851,*Maora,,411,1999,1999,0,,*Maora,1,411,4.1,8.0,15.6,15.6,21.4,16.1,9.2,10.0,4.9,*Maora,1,1999,15.4,17.5,10.4,6.3,8.0,9.3,19.6,5.4,3.2,5.0
30,48,33,43,,,30483343,Dhanpur Union Total,15469,3074,13662,13662,0,218,Dhanpur Union Total,,2917,3.3,9.2,16.9,20.6,21.5,14.2,7.6,6.8,4.6,Dhanpur Union Total,,13662,12.5,13.0,10.3,8.5,8.8,8.4,21.7,6.9,3.6,6.4
30,48,33,43,,1,304833431,Dhanpur Union,,2717,12078,12078,0,,Dhanpur Union,1,2602,3.5,9.5,16.6,20.9,21.5,14.0,7.3,6.8,4.6,Dhanpur Union,1,12078,13.1,13.0,10.3,8.5,8.8,8.3,21.1,6.9,3.7,6.3
30,48,33,43,,3,304833433,Dhanpur Union,,357,1584,1584,0,,Dhanpur Union,3,315,1.9,7.0,19.7,18.1,21.6,15.6,9.8,6.3,4.8,Dhanpur Union,3,1584,8.3,12.9,10.2,8.2,8.4,9.2,25.9,7.3,2.6,7.0
30,48,33,43,083,1,304833430831,*Balarampur,,95,515,515,0,,*Balarampur,1,95,1.1,6.3,9.5,13.7,22.1,21.1,10.5,15.8,5.4,*Balarampur,1,515,15.5,13.6,10.3,8.9,8.7,8.0,20.4,6.0,3.3,5.2
30,48,33,43,234,1,304833432341,*Bishnupur,,442,2044,2044,0,,*Bishnupur,1,442,3.6,10.0,16.3,19.5,21.7,13.3,8.1,7.5,4.6,*Bishnupur,1,2044,12.5,11.9,10.4,9.9,9.5,8.6,19.3,7.9,3.8,6.2
30,48,33,43,234 01,1,30483343234 011,Bishnupur,,93,435,435,0,,Bishnupur,1,93,4.3,9.7,16.1,15.1,23.7,10.8,14.0,6.5,4.7,Bishnupur,1,435,10.1,12.2,10.1,13.1,8.3,8.3,16.8,7.4,4.8,9.0
30,48,33,43,234 02,1,30483343234 021,Fenani,,80,299,299,0,,Fenani,1,80,8.8,17.5,22.5,16.3,21.3,10.0,1.3,2.5,3.7,Fenani,1,299,11.4,12.0,10.7,8.4,9.7,7.4,19.1,10.0,4.7,6.7
30,48,33,43,234 03,1,30483343234 031,Subhadrapur,,103,544,544,0,,Subhadrapur,1,103,1.0,4.9,12.6,20.4,24.3,12.6,9.7,14.6,5.3,Subhadrapur,1,544,14.5,10.8,11.4,8.6,9.0,9.7,18.9,7.5,2.6,6.8
30,48,33,43,234 04,1,30483343234 041,Ramnathpur,,166,766,766,0,,Ramnathpur,1,166,2.4,9.6,15.7,22.9,19.3,16.9,7.2,6.0,4.6,Ramnathpur,1,766,12.9,12.4,9.7,9.5,10.6,8.5,21.0,7.7,3.8,3.9
30,48,33,43,242,1,304833432421,*Chachua,,354,1456,1456,0,,*Chachua,1,354,2.5,12.4,22.6,21.2,24.0,11.0,5.1,1.1,4.1,*Chachua,1,1456,13.6,13.0,11.5,9.5,8.0,8.8,20.7,6.3,3.8,4.9
30,48,33,43,242 01,1,30483343242 011,Mathurapur,,120,565,565,0,,Mathurapur,1,120,0.8,6.7,14.2,19.2,32.5,15.0,9.2,2.5,4.7,Mathurapur,1,565,15.6,11.5,13.3,8.8,8.1,6.7,21.2,6.7,4.6,3.4
30,48,33,43,242 02,1,30483343242 021,Barahati,,180,672,672,0,,Barahati,1,180,4.4,17.2,28.3,20.0,16.1,9.4,3.9,0.6,3.7,Barahati,1,672,13.2,13.8,10.1,9.2,7.7,10.9,20.8,5.4,3.1,5.7
30,48,33,43,242 03,1,30483343242 031,Chhotahati,,54,219,219,0,,Chhotahati,1,54,0.0,9.3,22.2,29.6,31.5,7.4,0.0,0.0,4.1,Chhotahati,1,219,9.6,14.2,11.0,11.9,8.7,7.8,18.7,8.2,3.7,6.4
30,48,33,43,317,1,304833433171,*Dahilonga,,256,1089,1089,0,,*Dahilonga,1,250,4.0,9.6,20.8,18.8,23.2,14.8,4.4,4.4,4.3,*Dahilonga,1,1089,13.8,12.7,10.9,8.4,9.3,7.3,18.6,8.1,3.9,7.0
30,48,33,43,334,3,304833433343,*Dhanpur,,357,1584,1584,0,,*Dhanpur,3,315,1.9,7.0,19.7,18.1,21.6,15.6,9.8,6.3,4.8,*Dhanpur,3,1584,8.3,12.9,10.2,8.2,8.4,9.2,25.9,7.3,2.6,7.0
30,48,33,43,334 01,3,30483343334 013,Denashpur,,106,559,559,0,,Denashpur,3,106,1.9,2.8,13.2,19.8,23.6,15.1,14.2,9.4,5.3,Denashpur,3,559,7.2,16.1,11.6,8.4,6.3,8.4,24.5,5.4,3.4,8.8
30,48,33,43,334 02,3,30483343334 023,Dhanpur (Ghose Para),,171,805,805,0,,Dhanpur (Ghose Para),3,171,2.3,10.5,13.5,18.1,22.8,18.1,8.8,5.8,4.7,Dhanpur (Ghose Para),3,805,11.2,13.7,10.9,8.7,6.7,7.2,23.6,8.8,2.4,6.8
30,48,33,43,334 03,3,30483343334 033,Dhanpur Bazar,,80,220,220,0,,Dhanpur Bazar,3,38,0.0,2.6,65.8,13.2,10.5,5.3,2.6,0.0,3.6,Dhanpur Bazar,3,220,0.9,2.3,4.1,5.9,20.0,18.2,37.7,6.4,1.4,3.2
30,48,33,43,459,1,304833434591,*Jayansahi Sahila,,804,3870,3870,0,,*Jayansahi Sahila,1,804,3.0,8.2,14.8,22.4,19.3,15.0,7.8,9.5,4.8,*Jayansahi Sahila,1,3870,13.6,14.7,10.3,7.2,8.8,7.8,21.7,6.1,3.7,6.1
30,48,33,43,459 01,1,30483343459 011,Bukshai,,189,912,912,0,,Bukshai,1,189,3.2,6.9,13.8,25.4,19.0,15.9,5.3,10.6,4.8,Bukshai,1,912,9.4,12.7,10.7,9.8,8.1,6.5,22.9,7.6,5.4,6.9
30,48,33,43,459 02,1,30483343459 021,Kamalpur,,55,258,258,0,,Kamalpur,1,55,1.8,7.3,7.3,29.1,27.3,16.4,7.3,3.6,4.7,Kamalpur,1,258,11.6,14.7,14.3,7.8,5.8,6.2,24.4,5.4,3.5,6.2
30,48,33,43,459 03,1,30483343459 031,Rajnagar,,66,289,289,0,,Rajnagar,1,66,4.5,9.1,15.2,24.2,22.7,13.6,7.6,3.0,4.4,Rajnagar,1,289,15.9,18.0,11.1,4.2,9.3,10.4,20.1,3.8,2.1,5.2
30,48,33,43,459 04,1,30483343459 041,Sahila,,339,1619,1619,0,,Sahila,1,339,2.4,8.6,16.5,22.7,19.2,13.0,7.4,10.3,4.8,Sahila,1,1619,14.5,14.0,9.0,6.5,9.4,8.8,21.7,6.9,3.4,5.9
30,48,33,43,459 05,1,30483343459 051,Char Para,,155,792,792,0,,Char Para,1,155,3.9,9.0,14.8,14.8,15.5,18.7,12.3,11.0,5.1,Char Para,1,792,16.7,17.2,10.9,6.3,9.3,6.7,20.1,3.9,2.9,6.1
30,48,33,43,551,1,304833435511,*Karancha,,108,567,567,0,,*Karancha,1,108,0.0,7.4,15.7,16.7,17.6,20.4,9.3,13.0,5.3,*Karancha,1,567,12.7,10.4,10.6,7.6,8.8,10.9,22.0,5.8,4.2,6.9
30,48,33,43,551 01,1,30483343551 011,Barahati,,78,405,405,0,,Barahati,1,78,0.0,7.7,12.8,19.2,20.5,21.8,7.7,10.3,5.2,Barahati,1,405,10.4,11.9,11.6,8.9,8.9,9.4,22.5,6.7,4.0,5.9
30,48,33,43,551 02,1,30483343551 021,Chhotahati,,30,162,162,0,,Chhotahati,1,30,0.0,6.7,23.3,10.0,10.0,16.7,13.3,20.0,5.4,Chhotahati,1,162,18.5,6.8,8.0,4.3,8.6,14.8,21.0,3.7,4.9,9.3
30,48,33,43,568,1,304833435681,*Katair,,212,1094,1094,0,,*Katair,1,212,2.4,4.7,7.5,22.2,25.0,15.6,13.2,9.4,5.2,*Katair,1,1094,11.2,13.7,9.6,9.3,8.0,7.5,21.5,7.3,3.0,8.9
30,48,33,43,827,1,304833438271,*Ramanpur,,125,399,399,0,,*Ramanpur,1,125,11.2,21.6,28.0,19.2,16.0,4.0,0.0,0.0,3.2,*Ramanpur,1,399,16.3,11.8,6.8,7.5,9.5,12.3,22.6,6.5,1.8,5.0
30,48,33,43,827 01,1,30483343827 011,Ramanpur,,47,132,132,0,,Ramanpur,1,47,17.0,25.5,29.8,17.0,8.5,2.1,0.0,0.0,2.8,Ramanpur,1,132,10.6,8.3,9.8,8.3,9.1,14.4,27.3,6.8,0.8,4.5
30,48,33,43,827 02,1,30483343827 021,Narayanpur,,78,267,267,0,,Narayanpur,1,78,7.7,19.2,26.9,20.5,20.5,5.1,0.0,0.0,3.4,Narayanpur,1,267,19.1,13.5,5.2,7.1,9.7,11.2,20.2,6.4,2.2,5.2
30,48,33,43,836,1,304833438361,*Rampur,,81,372,372,0,,*Rampur,1,81,0.0,3.7,16.0,25.9,33.3,14.8,4.9,1.2,4.6,*Rampur,1,372,12.1,13.7,11.8,10.5,5.9,6.2,23.7,6.7,2.4,7.0
30,48,33,43,877,1,304833438771,*Silondia,,240,672,672,0,,*Silondia,1,131,8.4,10.7,14.5,24.4,19.1,12.2,7.6,3.1,4.2,*Silondia,1,672,9.1,7.9,9.1,9.1,10.0,9.4,24.9,8.3,6.0,6.4
30,48,33,47,,,30483347,Elongjuri Union Total,7676,2984,14083,14082,1,453,Elongjuri Union Total,,2930,4.1,11.0,14.7,18.9,17.5,14.2,9.4,10.1,4.8,Elongjuri Union Total,,14083,14.5,15.8,12.3,7.2,7.4,8.4,20.4,5.9,2.9,5.2
30,48,33,47,117,1,304833471171,*Bara Hatkabila,,482,2155,2155,0,,*Bara Hatkabila,1,428,3.5,8.4,15.4,18.7,18.5,15.0,9.8,10.7,4.9,*Bara Hatkabila,1,2155,13.5,13.6,13.5,8.0,7.7,7.9,20.7,6.5,2.9,5.8
30,48,33,47,309,1,304833473091,*Chhilloni,,421,1990,1990,0,,*Chhilloni,1,421,5.0,10.9,14.3,19.7,17.3,13.1,10.9,8.8,4.7,*Chhilloni,1,1990,12.9,15.6,12.0,6.0,7.4,8.7,21.4,6.0,3.5,6.5
30,48,33,47,359,1,304833473591,*Elongjuri,,1081,5110,5109,1,,*Elongjuri,1,1081,2.0,13.6,15.9,18.6,16.4,15.1,9.4,9.0,4.7,*Elongjuri,1,5110,15.5,16.2,12.4,7.5,7.1,8.7,19.7,5.8,2.5,4.6
30,48,33,47,434,1,304833474341,*Hijalia,,73,388,388,0,,*Hijalia,1,73,5.5,2.7,9.6,21.9,21.9,12.3,6.8,19.2,5.3,*Hijalia,1,388,15.7,17.0,13.7,8.5,7.2,7.7,16.2,4.9,2.6,6.4
30,48,33,47,501,1,304833475011,*Kaktengar,,386,1596,1596,0,,*Kaktengar,1,386,8.8,14.2,15.5,21.8,17.4,10.9,5.7,5.7,4.1,*Kaktengar,1,1596,13.7,16.6,11.3,5.4,6.5,8.3,23.7,6.4,4.4,3.8
30,48,33,47,501 01,1,30483347501 011,Kaktengar,,263,1058,1058,0,,Kaktengar,1,263,9.5,14.4,15.6,22.4,17.5,11.4,4.6,4.6,4.0,Kaktengar,1,1058,12.4,16.9,12.0,5.9,5.2,8.1,25.7,6.0,4.7,3.0
30,48,33,47,501 02,1,30483347501 021,Nurpur,,123,538,538,0,,Nurpur,1,123,7.3,13.8,15.4,20.3,17.1,9.8,8.1,8.1,4.4,Nurpur,1,538,16.4,16.0,9.9,4.5,8.9,8.6,19.9,7.1,3.7,5.2
30,48,33,47,735,1,304833477351,*Nayanagar,,291,1465,1465,0,,*Nayanagar,1,291,4.5,7.2,14.1,19.2,17.5,13.7,10.0,13.7,5.0,*Nayanagar,1,1465,14.7,17.1,11.3,6.6,7.9,8.9,19.0,5.4,2.6,6.4
30,48,33,47,936,1,304833479361,*Swalpa Hatkabila,,250,1379,1379,0,,*Swalpa Hatkabila,1,250,4.0,6.0,10.4,14.0,20.4,17.6,11.2,16.4,5.5,*Swalpa Hatkabila,1,1379,14.8,15.4,12.5,8.5,8.6,7.8,20.0,5.4,2.8,4.3
30,48,33,51,,,30483351,Itna Union Total,11773,5384,25202,25202,0,529,Itna Union Total,,5234,3.6,9.2,14.8,20.3,19.7,14.2,8.9,9.2,4.8,Itna Union Total,,25202,13.3,15.8,12.3,7.4,7.1,8.1,21.9,5.8,3.3,4.9
30,48,33,51,,1,304833511,Itna Union,,880,4117,4117,0,,Itna Union,1,833,3.1,8.9,13.9,23.9,17.3,13.1,10.2,9.6,4.9,Itna Union,1,4117,13.4,16.4,12.6,6.8,6.7,7.6,21.9,6.1,3.5,4.9
30,48,33,51,,3,304833513,Itna Union,,4504,21085,21085,0,,Itna Union,3,4401,3.7,9.2,15.0,19.7,20.2,14.4,8.7,9.2,4.7,Itna Union,3,21085,13.3,15.7,12.3,7.6,7.2,8.2,21.9,5.8,3.2,4.9
30,48,33,51,050,3,304833510503,*Aurua Majlispur,,1695,8159,8159,0,,*Aurua Majlispur,3,1684,2.7,8.8,14.8,19.4,21.3,14.7,9.2,9.0,4.8,*Aurua Majlispur,3,8159,14.2,16.5,12.2,7.2,7.6,8.2,20.1,5.9,3.5,4.6
30,48,33,51,050 01,3,30483351050 013,Purbagram,,1316,6297,6297,0,,Purbagram,3,1316,2.5,9.1,15.3,19.9,21.6,14.1,8.6,8.9,4.8,Purbagram,3,6297,14.0,16.5,11.8,7.5,7.7,8.2,20.0,6.2,3.5,4.6
30,48,33,51,050 02,3,30483351050 023,Udearpar,,379,1862,1862,0,,Udearpar,3,368,3.3,7.9,13.3,17.7,20.4,16.6,11.4,9.5,4.9,Udearpar,3,1862,15.1,16.6,13.6,6.1,7.0,8.5,20.2,5.1,3.2,4.6
30,48,33,51,158,1,304833511581,*Betega,,541,2368,2368,0,,*Betega,1,511,1.8,9.6,15.5,30.5,15.7,13.3,8.0,5.7,4.5,*Betega,1,2368,12.0,16.7,13.2,6.5,6.2,7.1,24.4,6.4,3.3,4.2
30,48,33,51,284,3,304833512843,*Chatul,,255,1208,1208,0,,*Chatul,3,250,2.4,6.0,14.8,24.4,20.8,16.0,7.6,8.0,4.8,*Chatul,3,1208,11.9,18.0,12.3,7.4,5.7,8.8,21.2,5.5,3.5,5.7
30,48,33,51,443,3,304833514433,*Itna,,1228,5495,5495,0,,*Itna,3,1141,4.2,9.9,14.5,20.7,18.9,14.3,7.7,9.7,4.7,*Itna,3,5495,12.4,14.5,11.9,8.0,7.4,8.5,23.5,5.5,2.8,5.5
30,48,33,51,740,3,304833517403,*Nurpur,,1326,6223,6223,0,,*Nurpur,3,1326,4.8,9.7,15.5,18.2,19.6,14.0,9.1,9.0,4.7,*Nurpur,3,6223,13.1,15.2,12.6,7.8,6.7,7.9,23.0,5.8,3.3,4.5
30,48,33,51,861,1,304833518611,*Sekandarpur,,339,1749,1749,0,,*Sekandarpur,1,322,5.3,7.8,11.5,13.4,19.9,12.7,13.7,15.8,5.4,*Sekandarpur,1,1749,15.4,16.1,11.9,7.1,7.5,8.2,18.6,5.7,3.9,5.7
30,48,33,60,,,30483360,Joy Siddhi Union Total,9417,4232,18408,18408,0,483,Joy Siddhi Union Total,,4222,6.4,12.1,18.0,19.1,17.9,12.4,7.4,6.7,4.4,Joy Siddhi Union Total,,18408,16.0,17.3,10.6,6.5,7.0,8.4,20.8,5.3,2.9,5.4
